company_id,name
4df4fa4c-cb8f-4171-baaa-f5c27c472214,"Zee Company I, LLC"
47ebf3aa-249a-4b4d-9bd8-b36407380c80,"Rolco, Inc."
ff568855-fa3b-4819-b701-06f68f57d2f9,Jackpocket LLC
7c55c660-e116-4c59-947e-4d1259d13ad0,"Ningbo FABE Child Safety Co., LTD."
044f832d-9ab0-48d4-ac77-68aeae6e2213,UMICORE AG & CO. KG
f35fb337-d7b4-457d-a3ee-c57c36984719,"Loudi Yuanfa Technology Co., Ltd."
048e7071-2d58-4954-9bd8-7ea35ba71ee5,"TaiGen Biotechnology Co., Ltd."
2fe189cb-7ed3-4e7c-8179-a7fed819833a,Aumate Innovitions Limited
0cf4ce31-08ca-4041-a341-79ee84bdf226,GONG.io Ltd.
8e251d00-517b-4f93-8886-8c5d950acb38,SINGAPORE TELECOMMUNICATIONS LIMITED
88b4ffe3-3b8e-4e47-b3f1-a9aef57acece,OUTDOOR GEAR SOLUTIONS INC.
82038860-3875-43a2-b14f-8710ef6d5c77,"Encotone, Ltd."
9bb17ed1-227a-4013-99a7-1d7370d96af1,"Sream, Inc."
26874762-b4a4-4ebc-8e50-235fc1cd3b47,KOREA ELECTRIC POWER CORPORATION
b4e514f9-c5a1-4735-81d5-48edd26a8a80,SOLVAY SOLEXIS S.P.A.
5456bf8b-d00c-446e-bfd7-0db54437891c,KITARU INNOVATIONS INC.
b5ab7b67-4d0f-4dca-a013-9509458f1d32,"7AC Technologies, Inc."
de70d408-27a9-4820-bb05-0455953a444d,BOARD OF SUPERVISORS FOR THE UNIVERSITY OF LOUISIA
4aeff060-7c0a-42d1-b8a7-42b078952157,Folienwalzwerk Bruder Teich AG
b704394d-f49f-4342-9249-f8e136731382,"Chinese Academy of Sciences, Institute of Geology and Geophysics"
e24b9d1d-6cf0-41b0-ba3c-f72385a03a65,"Baker Industries, Inc."
c605cf3c-a1fa-461c-9b15-e89b4f47ba63,Cal-Comp Precision (Singapore) Limited
96724243-15e0-4b7e-be71-ee065107470a,"TSE Brakes, Inc."
0170801c-6246-43c7-8f0a-18bed93f859a,"ATHEROMED, INC."
d14b604b-f351-4c81-ba95-0e9abf250a45,HNI Technologies Inc.
f0b7d1d8-a722-4ca1-b55c-ad50473766c9,Siemens Electromechanical Components GmbH & Co. KG
a9beed8b-d087-48bd-acdc-b8277cb3bcaf,"Zhejiang SenseTime Technology Development Co., Ltd."
147fec9b-d13b-4d4c-bc4d-c22c71da90a2,"Tryton Medical, Inc."
5ccf66fb-0425-446e-995a-9d9d1d47c6e6,Allmanna Svenska Elektriska Aktiebolaget
ad819dba-d19c-4851-b43d-aa731bc7c0a6,Codafi SARL
44783b26-50dd-45b6-acf2-408ff9537113,Metrosol Limited
9b414d23-215f-4d93-8ba6-90b25899575d,INTEGRATED SILICON SOLUTION INC.
ea7e7e05-a8d6-4555-af70-b1538845bd05,Burlington Consolidated Limited Incorporation
bf24c448-5116-4b6c-8bb2-f7538408341f,Unisem (Mauritius) Holdings Limited
505fa826-eb45-475a-be14-7303105e5c29,EQUIFAX INC.
1bd11a69-2d06-4a47-ac52-021d6644193d,"LONZA WALKERSVILLE, INC."
1e115244-70cb-48fa-bd79-6ccf56e48bda,MELEXIS TECHNOLOGIES SA
ad90d33a-5d81-4f12-99a4-734f39adb0eb,William Cook Europe ApS
790fe58c-a639-4e92-9522-a17071927821,DRIESSEN AEROSPACE GROUP N.V.
661a18f6-a7d2-4cbb-9184-ef04a0b51834,Pixon Technologies Corp.
226975c0-4f2b-4a9c-b27d-f536330fa68c,Cameron Systems (Ireland) Limited
c362bb87-d850-42a2-bc43-5cd732bac174,Chemtron Research LLC
bdcfff3e-d0e8-4662-8b07-f206996bace6,"MICROJET TECHNOLOGY CO., LTD."
4c652501-c2e4-48c7-9cdd-698e38ae437a,"Ribotargets, Ltd."
0a8db6cf-0f7e-44bc-808a-194bea3e2507,hubergroup Deutschland GmbH
60f58684-47cb-4b41-a9e5-b0d55b695fea,"GEODYNAMICS, INC."
723a9d45-44c5-4234-88fa-4a1c49ff88d8,SINGULARITY AG
ad173cd7-71cc-41b6-8478-12db3a19d307,inTEST IP Corporation
0c5ce452-37bf-40fa-92b3-b78f24d58dc7,"Sony Ericsson Mobile Communications Japan, Inc."
a66b248e-301e-4e61-a21c-ccdcfdd3912e,BLANCO GmbH + Co KG
99e8b428-1c2f-42bf-8c71-99207f7ebef4,"Yum Connect, LLC"
cdd18850-5c70-4100-afe3-8e15f979e1db,"JOONGWOO M-TECH CO., LTD."
c7bd0869-e9ef-465c-9b07-121f4e31cb3e,Inpro Marketing CC
05e03849-2293-4532-90bb-6f22f9fa2224,CELAGENEX RESEARCH (INDIA) PVT. LTD.
93fb0e3c-7aff-4bc1-88df-ccafa0ea8785,Ceratizit Austria Gesellschaft m.b.H.
b06c0a58-8e9c-4e38-979f-922beb91cc7d,QuantRx Biomedical Corporation
95838abe-68dc-4b13-aada-c72b2ad13949,Cardinal CG Company
fe329e33-eb84-47dc-90bb-955c2a5c0e85,"Engineered Inserts & Systems, Inc."
ef685dec-72aa-4cb3-825a-f01d33d8b622,"CryoGen, Inc."
09fb17e9-5106-4a41-b660-19ed514d89e5,"Air System Components, Inc."
a15c4cca-2c5f-40e6-b0ae-3719ff3378c2,ATTO-TEC GmbH
2376dc6e-3137-4f1f-8f52-8d6d613f5861,"Bath Unlimited, Inc."
16e8c3d4-cf47-44fd-90b4-49f8638d8639,"ASIA PACIFIC FUEL CELL TECHNOLOGIES, LTD."
36120947-3f73-4ab7-943f-0329b28dcf21,Welger GmbH
fbd1bd84-6d08-437d-bb51-91a7d2ca8169,"Ovalis, Inc."
f637b351-d540-470b-93e3-d099f7d4f7ba,Crestovo Holdings LLC
2b456744-f51d-4f04-a3d2-997d6ca671e0,"ClearFlow, Inc."
a033f9fc-a88e-462d-985f-659a446cc585,SOLID STATE STORAGE TECHNOLOGY CORPORATION
494953d7-7b79-47bb-9e7f-45eb1eca6086,SOUTHWEST PETROLEUM UNIVERSITY
c9a17cc4-f4dd-41cb-9b14-d8d2a570d387,WILSON TRAILER COMPANY
581610b2-e9d8-48b1-b2ae-4cc673b9e8f6,Dade Behring Marburg GmbH
a85941e2-266b-4a9b-8162-d0b6fd051653,KFC Corporation
177105e3-c490-479d-a941-a1ac635bbf8b,"HOLO, INC."
d9758ade-fa64-46dc-a26d-90930b714e7e,"RYDER INTERNATIONAL CO., LTD."
cc90cabd-3ca4-4549-8a30-b77782694f7b,NRM Corporation
ce3e79c3-884f-42df-b69e-2cb344dfff8c,"Ophidian Pharmaceuticals, Inc."
54a1604f-e167-4efc-b0eb-c2ea25e44d42,"Brian Watt Associates, Inc."
ff40971e-0d5a-40ad-8db9-d75929fd3002,"Cytomed, Inc."
046e28ae-5e91-4bdf-bc1a-83579d8f7707,"SHENZHEN LINGQIU TECHNOLOGY CO., LTD."
2a4114fe-844f-448b-a371-bbcb08aa56dc,Knox Security Engineering Corporation
54204a21-9488-4002-a785-991198441af4,"Brooks Automation US, LLC"
08e4bff1-0e70-4953-9ff7-630f04df6ea4,"GRADALIS, INC."
69bdacb4-f06b-4dfb-bd27-d06fe2e01090,Deutsche Gesellschaft fur Wiederaufarbeitung von Kernbrennstoffen mbH
3b06f1cd-5e33-4223-bfff-d1a0021f2b7c,"RAZ Imports, Inc."
1b6f1cbc-8f80-453b-bd4e-1d1daa3233cd,Wintron Technologies Inc.
46453056-d42e-4c09-add9-5058d9a5cf94,"Adonit Co., Ltd."
3abd7b62-60da-4cc4-91ad-247977411a91,Robert S. Agar Inc.
b0cc4b05-0f80-4872-9313-646e9a6e7875,"Distinct Impressions, Inc."
f9e88e5e-662e-4b78-87c3-07274bc13dd3,"Bar-Ray Products, Inc."
d6ea1abc-9873-42c6-baa3-2684e67e71f7,SYNOLOGY INC.
7120e595-6d8d-491e-bd8c-0ee449d22577,Prothena Biosciences Limited
75a11fd0-354c-4954-99bd-e1bb02f094fc,East Penn Manufacturing Co.
0278d8f2-460e-4370-ac2e-f5d5a5236c70,"Daisey Machinery Co., Ltd."
197e845c-cb21-446c-a627-16173348a130,"Optronics International, LLC"
2777c174-bb8a-4bac-ab76-b0d37770285b,"NEC Platforms, Ltd."
f5861587-8f89-4736-a5b8-09d6f455c872,"MIURA CO., LTD."
a386248e-482e-40a3-ab13-2d217bee5776,Puratos N.V.
656acfd9-04c2-41c3-bd9d-245c4b617721,The Will-Burt Company
7a8980d2-1d30-42eb-8966-9aa6f5834924,Jansport Apparel Corp.
4ce98247-e9d4-432f-83dc-6ec725559896,"Jingning Meige Technology Service Co., Ltd."
1b925b85-1884-4c9f-a601-7a0666449d23,Calgon Corporation
55ad6f36-72fd-4772-9efa-e309e1ed7d3c,Burlington Basket Company
7d67781d-72f0-47ac-8dc6-f840c2f5b1c7,Rentokil Initial UK Limited
74562cbd-7196-4b62-ac57-190eb63b171d,Kashiraishi Inc.
99117ec7-7750-48f6-b775-1e48b18d83ce,"WHG PROPERTIES, LLC"
a32e40ff-0a83-42fe-9977-a7016541b1df,Space Perspective Inc.
0afe251a-e84c-4af3-b66d-d0af61fc84be,"Combibloc, Inc."
984ee265-f036-446c-8a29-7b1779fd9d88,"Ellipse Technologies, Inc."
c971e689-4bd3-4ce0-8af3-7f81770499d5,TOKYO METROPOLITAN GOVERNMENT
64137215-cc77-410e-866f-6225eca71ea6,G + G Breeding Corporation
01797756-e7dc-4db9-8881-b467bdbe911c,LYNCEUS SAS
98e98d40-1729-42eb-aea1-102e5f3fe483,"Meditrina, Inc."
e2367ecd-d404-4ff2-a2f2-4421ad3452aa,"Colorado Tripod Company, LLC"
a29dda65-e878-4cae-a8d6-bf511f8ace7a,C & F Industries
715daf56-7268-43e1-a4fa-89d8ebe7f13d,"RailPros Field Services, Inc."
fcc38eeb-ba6a-45fc-a457-bfdd479ec4d1,McLean Engineering Midwest
7f65ed4d-03ff-447a-87d0-cab4e620ee6a,Sumitomo Riko Company Limited
0a6fbe36-c8ca-466e-b8ec-0a17cf95cf80,ZEN DESIGN SOLUTIONS LIMITED
532cbc11-32ec-443d-9534-727cbffe811c,ANTECIP BIOVENTURES II LLC
773df3f0-8b99-4f30-8be4-570d72eb76d5,"Testline Instruments, Inc."
554a3a68-d791-4bfc-890f-5f6b5f5a46f8,Jungheinrich Aktiengesellschaft
cfe955db-751e-4df6-a532-225e254be476,"Amlogic Co., Limited"
b5352be0-e328-4862-9380-3fd53a8a8cc8,"Newgistics, Inc."
2073621f-b6d9-49c4-a8ca-92ddf70b2714,Austmont S.p.A.
fae080f8-3e40-46a4-980d-716c137713a3,"BFS Diversified Products, LLC"
c7c2d305-f6ee-401b-a773-b1caab65e5ce,"VANGO TECHNOLOGIES, INC."
58697b05-c6e3-46e9-b1a3-c45db61e6aee,"YETI Coolers, LLC"
bf79713f-3dac-4a72-8a5c-5513c6ee4a77,CPS Technology Holdings LLC
39065da5-5467-45f5-bd63-dd9a5bd9d60c,MED Institute Inc.
8c55ee20-3f66-40ca-af13-df0347614f9a,"Symmorphix, Inc."
2594704e-33d4-482d-ab60-6ced39d92685,"GFY PRODUCTS, LLC"
418b940b-4c42-4363-8c1e-6df45f2411b6,Dennison Manufacturing Company
5112eaf8-6c58-4e86-8fdb-a540bcf35d05,Noma Company
b9946d60-5207-4cfe-b3bf-45b08f67ee35,Miosoft Corporation
8cd9521e-3479-4e74-90ac-ea5fb7c69c27,Quantum 3D
b449fb69-0ad1-43c4-b446-33ff09f33193,TRW Steering Systems Japan Co. Ltd.
8f65782d-5ca5-4c1b-bd4a-e35ebdc3ab6b,Vee Arc Corporation
bec36c51-c3cd-406f-960f-26426dbec132,"NIPPON PISTON RING CO., LTD."
c8ce09d1-1f18-49de-a86f-8e02d990a5aa,MPI CORPORATION
f187dda5-5d68-45b9-907b-69d4ec5c53ba,"SHELL USA, INC."
cd418157-8092-4e9d-9ecc-1106da46d86c,"International Battery Metals, Ltd."
a621a8fd-d611-4dde-b166-e686c18c65f6,Marvin Glass & Associates
fb9c52c1-a879-4220-ac00-c86c82837670,"MOUTH WATCHERS, LLC"
276dc7cb-f854-401d-a7a1-54375fbc4417,Sund-Akesson Aktiebolag
fab216ec-f140-4df8-a510-dcbd911b8b4b,"T-3 PROPERTY HOLDINGS, INC."
7ea4e03c-6353-4e0c-a3c0-4674bedc6262,Intel Deutschland GmbH
4c894b01-17b0-4eae-9350-1e74b057299a,Cochlear Limited
0202161b-e154-42d2-b513-80132ecc6b29,FERTON HOLDING S.A.
9a8162ce-5712-48f8-b3a5-b95368610a59,Beckhoff Automation GmbH
fde1fb10-7778-490c-bbba-960a6a0289fb,ALSTOM Holdings
fafa71b8-9eb3-4664-a5a9-4b311230a169,United Shoe Trading Ltd.
d8eaab77-c7dc-4d6e-904e-1ff95d6f031c,"Synventive Molding Solutions Canada, Inc."
edfb0505-2f60-40e9-a5a5-b7458fdd1845,LEDVANCE GmbH
738a8ee4-a956-49da-9eb3-6d71f1f0a25c,"Mciron Technology, Inc."
fd375caa-6ca9-455b-a3cc-fe981a8b32d2,"Arcus Biosciences, Inc."
08ecf483-4741-403f-bd9a-bc6fee960be8,EKONA POWER INC.
81c02020-4a65-4863-88a2-13654f103140,"Arc Saw Technologies, LLC"
c727e785-96e8-43d3-b15b-8a63c6ea8f4c,EMS-Tech Inc.
fa189c62-03e9-4a7d-be98-5f9d32daae6a,Perusahaan Otomobil Nasional Sdn Bhd
9140e8c1-c3c5-4077-895b-0e6eb0ffeb7e,TravelSky Technology Limited
66fc379e-f4ec-40e6-bc09-d36ad28e1c29,CRYSTALVIEW MEDICAL IMAGING LTD.
937f6123-211d-446b-a40b-652e04f6c4aa,"MEMC Electronic Materials, Inc."
584fd6f3-3113-48af-bd11-472948bcb7a5,"Crossfor Co., Ltd."
9d831de4-c24b-4f0f-80a5-915be70a2b8f,Olympus Winter & Ibe GmbH
5b1553af-1a0b-482c-9792-97ed84247535,"HANGZHOU VALGEN MEDTECH CO., LTD."
c7fd6041-514c-4a5f-922a-cc46c2be28a0,"Enzo Life Sciences, Inc."
24c01261-a6a2-4746-af0f-66a92be76b2f,Joseph Voegele AG
6e02481b-4d65-4c2d-a296-d834d7a834cc,UROMEMS
612011e7-3380-4097-b1a9-0567325018c0,"Kotura, Inc."
ab5ba643-f218-41a0-b8e5-e6ee10d5ef06,Arnco Technology Trust
144e81a9-13f5-43ea-8578-1d1abb5f74dd,"GPB Scientific, LLC"
67f41cee-87c2-47bd-a68a-5fb6286ddf6b,"Englert, Inc."
8e0cf411-739a-4beb-b7de-546f85455a5f,"SKYDEX TECHNOLOGIES, INC."
b137dc63-5bf5-4844-9139-b452f2d618ee,"ImThera Medical, Inc."
7bc440b1-b21c-40da-8945-522f3fbd6b80,Convergent Thinking LLC
ee551b4e-fb36-45af-ad16-c6fe998df4a0,"Fulghum Industries, Inc."
40025a42-838f-4ee3-99b9-e083b71fae23,Georg Hefter Maschinenbau
c70ffbbc-71d1-4f15-93d8-90216ecfa50b,Hydroenergy Corporation
01905692-ce0d-488d-9eb8-d76d47e8c27e,ONKYO CORPORATION
895e1b99-395b-4302-b490-538678399d12,Dalian Minzu University
411846a7-ec87-4041-86a1-e6ff6b298814,Juridical Foundation the Chemo-Sero-Therapeutic Research Institute
ad80a0c0-a0c5-48f0-a8ef-c5a2bfd28e71,"Hunt-Wesson, Inc."
40fbb383-e6a3-4500-97d2-e235d88ff359,"Sprague Devices, Inc."
7b0441e4-954f-47f8-958e-fd3313f43603,"IST, LLC"
40d746d7-78fc-4973-b926-1d0161e92b9d,"Shachihata Industrial Co., Ltd."
cf526f77-f6a8-43b9-b903-dd8e5ab81b87,Baxalta Incorporated
f1205bd1-0f9d-4745-b45f-0ee03c194bb8,SHENZHENSHI QIANHAI WOSION HOLDINGS LIMITED
05f5d15f-2bd4-42a1-9add-db77b56a08f8,"Wells Fargo Alarm Systems, Inc."
641078f3-fd22-4c6d-a66c-6935e5e15dd0,"CPC International, Inc."
c2e725e9-2153-4bac-a380-173cb67e7b85,Farmobile LLC
8a7d5a28-df62-4529-ba32-5ae3166c8e81,"Pioneer Pet Products, LLC."
204a5569-109e-4be7-9181-eeb4ed2922aa,"Proteostasis Therapeutics, Inc."
660fbf86-4791-4052-a228-af5f31972c61,"Rasspe Systemtechnik Gmbh & Co., KG"
93603674-c7b9-4a53-b267-0f18d155bdc4,Puff Corporation
6094b2fe-b2f9-4cd9-8331-a50e5b68e107,"NORTHWEST OILFIELD BRANCH, CHINA PETROLEUM & CHEMICAL CO., LTD"
ef577c52-9927-4b5c-9892-c56af8a8e270,"Amylin Pharmaceuticals, LLC"
a8d895f0-b32e-46ca-80f5-676c2fa4aa97,"Rainstick Dreams, LLC"
2fc26b12-323d-4c8e-ae9e-6e799cf32b26,"VANGUARD PACKAGING, LLC"
afc46287-4e47-4c56-8370-912430db5683,Sagami Chemical Research Center
c67a7dac-d011-4e7f-bc41-da7f5cb1a511,"NEW WAVE, LLC"
0cff2a02-7bec-4fb2-8dc9-d4611c59bae0,"Foxconn International, Inc. Co., Ltd."
0c36c9f4-9504-4806-8483-f9eae085dfb2,Mead Johnson & Co.
96478c37-e6c3-46ea-b515-90686947b0a3,"SENSORVIEW CO., LTD."
3283d49e-fbb9-4ec1-abdf-64664a344255,"Light Pointe Medical, Inc."
be64e49b-22e3-4ffc-8ff5-cea65007bcd0,Recot Inc.
3d4387b0-e519-4f9f-ab14-fa0865ed912d,DVSG Patent Verwaltungs GmbH
6d8acb15-7d7b-414f-8f78-b214c9389c6c,THECUT INC.
887b6b64-4fa2-417f-97e8-5bbf986b45fd,"Kawasaki Microelectronics, Inc."
88532c7d-85dc-4e0f-836b-402c285791cc,"Enviromix, Inc."
5566a5bb-8808-416d-a7e7-81c7b0af30c2,"Siemens Enterprise Communications, Inc."
16bc00af-787f-4c16-ba30-ac29dc89fca1,Liebherr-Werk Nenzing GmbH
713821f3-c818-4d15-b789-a5f4ec419b5e,CASSIDIAN CYBERSECURITY SAS
dbfe0746-ae9a-4ae8-9b1a-5da66f5f3057,ANHUI UNIVERSITY OF SCIENCE AND TECHNOLOGY
eb556e08-54be-4acb-ae25-938da0922947,"Teepak, Inc."
f42d6736-6d1b-4bdd-921e-b220d6dac624,"FUJI OIL CO., LTD."
5a4e09f4-d989-408a-9490-3249a7375ce0,VIRNECT INC.
94d86a72-1a57-445d-9292-735067465806,"AptarGroup, Inc."
3a6af2e9-81c2-4694-9ce0-38d108ccf15f,"Staggerings, LLC"
674b1fcb-8a91-46af-8787-b269fa25c830,BLACK CARD LLC
4657245e-7aa4-4b8b-a3c7-2cebb664fc9f,Datamax-O'Neil Corporation
e92c678b-ee7a-4753-8144-47bef0a46155,"BioTime, Inc."
d19bf79e-6163-497f-add1-a5af228feaeb,Trutzschlar GmbH & Co. KG
3ee8675c-bfa2-4cd9-80f2-9f6478622e74,"LANZHOU INSTITUTE OF CHEMICAL PHYSICS, CHINESE ACADEMY OF SCIENCES"
df28d0e3-d4f0-4d2a-9884-c1708bb6d857,"Hayes Microcomputer Products, Inc."
7400e317-e6f9-41f1-ba96-43a7f61336c4,XTPL S.A.
b354cf6b-cf40-4782-ba7a-0815d8a48d96,Maschinenfabrik Augsburg-Nurnberg
f13769f5-1feb-4c62-b973-37e03c56ef14,J. Cinnamon Limited
c6a46187-42cf-4f0c-b667-ef04fb7358ec,Kinnos Inc.
0c08991f-2ef3-4ef0-9ff5-7ffe46647cec,"QIAGEN Sciences, LLC"
486a15cc-251c-46e0-a274-1e5c48ec8677,ECOLE POLYTECHNIQUE
646180b4-0a14-4eb2-948e-a8703593e126,Stacie Pen Corporation
afd140d8-0de6-43a5-addc-3462219acec8,"Homecare Products, Inc."
2b4b14ed-cca8-4756-bee1-adb2a304cc6e,"Toshiba Battery Co., Ltd."
25ef681d-bf1a-42bc-9a32-ac8a230b2f8e,Capstone Turbine Corporation
8685fc6c-86e0-4c08-be49-d2f9b5cd690c,Ram Machines (1990) Ltd.
0f48401b-cc16-4b98-ba40-f712cc8aa89d,"Bluebeam, Inc."
e54e839e-5c6b-42cd-ae39-8178addfc69f,"ZHEJIANG GEELY AUTOMOBILE RESEARCH INSTITUTE CO., LTD"
367c490a-b549-49de-b2ec-744c018f7e63,"DAIHATSU MOTOR CO., LTD."
a2fceb17-78a2-4b77-99e8-be6f8700022e,"Boston Science Scimed, Inc."
93171645-3a55-48c7-b2d0-9e5c1d3a1a74,"FUJI KIKO CO., LTD."
0f449177-c7dc-4428-9edd-3228b7c54211,Incubation Industries Inc.
9cafa84d-a647-4332-85a6-847bcff695d6,CHINA NATIONAL RICE RESEARCH INSTITUTE
5b04984f-6fb9-4eed-b2d3-44d99322d014,RPC Bramlage GmbH
112b855d-d986-4c94-9e4f-4d00d309e3af,"SHENZHEN JAMR TECHNOLOGY CO., LTD."
00ea03b1-c48d-4a9f-808b-d458bfb1509d,"KBI Biopharma, Inc."
90f5bc2a-1df2-4c14-824c-45a220f0f124,SAFRAN NACELLES
f1254376-65f5-4fed-afd3-d8e014aa8816,"Invoy Technologies, LLC"
6f77e0c4-d991-46ed-9efe-e49703af77fb,Xeroz Corporation
f19092c5-76de-49f8-97b8-f63a608b9475,"Valtac, Alex Beaud"
18938f0d-3e8a-4748-a657-eef58876f997,Ormco Corporation
e46535b5-f378-4d45-a2ee-c78e3248a159,Firebox Energy Systems Ltd.
064f58c1-ea48-4856-9edf-3397d4b6713c,ELTEK S.p.A.
b672070a-b1e5-4587-8f1b-5883a998a45e,"aTyr Pharma, Inc."
7f81d211-f5e0-419d-8463-ac0a3d472262,"ANGIOLAB, INC."
e43a0247-3061-447c-85d8-dfbcb337024d,"Toyo Roshi Kaisha, Ltd."
2c0d430a-938e-458f-a7d8-e212a69f7752,The Don Marshall Co.
c7995635-580d-45e5-968a-042a403fb753,Organogenesis Inc.
4ba591d1-bfd5-4762-b832-78d0f5dedf5b,MEDELA HOLDING AG
9092d294-c9be-4929-ad75-8443a1243ef7,J Star Consolidated
1325383f-2dd7-4603-877d-8f21804c0e98,"SOFTPLAY, L.L.C."
7df9112e-8349-418b-9a1a-db27e5423350,WINDSOR MACHINE AND STAMPING (2009) LTD.
838ab11d-4e82-45eb-b0b1-139897d52145,"Overture Services, Inc."
cee66981-4ccd-4e21-bb58-8df8c8f49025,SIRONA Dental Systems GmbH
b62d1938-49eb-41a5-bd8a-1f7ae44fb337,The Secretary of State for Defence
8ed8d127-d912-4e0a-a622-9e60a4efdda3,"HOKUYO AUTOMATIC CO., LTD."
0e4388d7-2bf2-4809-bfaa-bdb678f2b52f,"XTRACT MEDICAL, INC."
dd27f465-cf39-42f4-9cea-376bb8da4a75,"FACET TECHNOLOGIES, LLC"
c9304d60-0b6d-46d3-a7b2-50ee84137bee,"Toyo Kohan Co., Ltd."
34aa9135-4eba-44a6-89be-5e396f547d18,"Jiangmen Idear Hanyu Electrical Joint-Stock Co., Ltd."
1a8fe1be-4322-40e2-a91e-776d03c5cc35,SolarCity Corporation
63b999f8-cf8a-4faa-8021-c1820ed9e72c,"Hypres, Inc."
29835ad1-76a0-4578-9755-2b7d235ead0a,"Strata Safety Products, LLC"
16bac94d-6cb6-474b-a978-5e322d58179c,Siasprint S.r.l.
f5070859-b105-44e7-bae0-a3ab650f22bc,Glabete GmbH
d334fe4f-5564-4b04-a25e-dcac54ccc5aa,"The Board of Regents of the Nevada System of Higher Education on behalf of the University of Reno, Nevada"
52fa170a-4a6c-4874-8c98-65b025c05b0b,"OnPoint Medical, Inc."
f007eb6b-6fde-4466-9b4b-4dce22ef53c6,"Chick Machine Tool, Inc."
7f143e4c-f706-44fa-9045-5e3c39a262a5,"ARCH CANCER THERAPEUTICS, INC."
51d16ee5-dff1-47c7-9644-34bdc5fc1b2c,Minaminihon Rakuno Kyodo Kabushiki Kaisha
c1d0b409-e3e2-4298-b9ad-d01ae130a3ae,SHAMROCK MICRO DEVICES CORP.
47345ede-22da-4e05-ab7d-9f71ff914e15,"Applied Extrusion Technologies, Inc."
b8253c58-7d3f-4a7a-a536-4e560eaf8f6a,ATS Automation Tooling Systems Inc.
ac5fd979-2b44-4b24-aee2-7430183d85d6,EBERSPÄCHER CLIMATE CONTROL SYSTEMS GMBH
83c27893-6627-4598-ae0f-c1cd8b546cfc,Alco Electronics Limited
dceed74c-a66a-48b8-9266-609bf7b33e5e,Joucomatic S.A.
4265369e-45b7-4170-b142-712045e93d89,Blue Evolution Inc.
8da42766-1696-4495-9294-60ac6a26c50c,PRECISION OPTICAL TRANSCEIVERS INC.
252601a9-fb09-4131-aa78-392476265d87,SHOEI CHEMICAL INC.
68d13065-e395-4f7a-becf-a7d43c99ffb4,CLARION RESEARCH GROUP
18ae5fa0-f214-476f-b883-67c9af9f023e,SUNCOKE TECHNOLOGY AND DEVELOPMENT LLC
afd00ea4-422b-465d-9684-6bca860a066f,NIDEC TOSOK CORPORATION
902003dc-c51a-4120-a651-26a6b06438c3,GTAT Corporation
144c4968-22f3-4e3e-acca-22b28a253cf1,UBTECH ROBOTICS CORP LTD
a85676c7-d44c-4544-93c4-8d22993dd68a,"A. Stucki Company Division of Hansen, Inc."
5b046340-8f44-4f1c-8977-0cc537be9ef1,"International Securities Exchange, LLC"
1b47a467-95c2-4d9d-8926-3f1f4b3c6310,"E.V. Camp Steel Works, Inc."
d2b68b7f-bc19-4d53-8b71-d3a879589d87,"Reach Devices, LLC"
b542b92a-8cea-454a-881c-fe2f7cd43218,Chevron Chemical Co.
34d63ba6-0053-44ac-9d41-3ff6be72d575,"Healthy Foods, LLC"
9c0f5bd2-7701-4421-922a-fc0019a2b49d,"Carrier Communications, Inc."
384f00eb-85db-4cac-a8a1-1fb8da80dae2,"KYULUX, INC."
1b7c23f8-1bb3-4f12-a000-de99c977b044,Pieters Plant Production
5d44d491-4872-4dcc-85d2-57400f4e54b2,Montres Corum Sàrl
1ea3ca91-aee7-4e2e-9327-1bf709f57ee8,"Haas Publishing Companies, Inc."
185e59b2-2485-4571-8f49-df69a937219d,Dieter Bakic Design S.R.L.
607a20cc-654b-4477-a1f9-7de6122da798,"FEEL THE SAME, INC."
5a85d44c-66ef-41d1-a590-71e1c5ed6c0f,INTERCONTINENTAL GREAT BRANDS LLC
c0d783aa-3784-4201-9125-3f7d43ccab1b,"Modular Wind Energy, Inc."
907b04ac-a5b5-4aa8-bb6c-b9991153886e,IBS FILTRAN KUNSTSTOFF-/METALLERZEUGNISSE GMBH
4016489e-7e6e-48a6-a785-a97d2cd1f458,Akebono Research and Development Centre Ltd.
e27e91aa-4f2a-42bc-b9fc-c47c724d7d2e,Devore Aviation
fa8e24cf-c05c-49a5-8a57-a2a6819bd7df,The Swatch Group Research and Development Ltd
848f5514-e9d4-40f4-ab4f-d367d0d5b9a2,Honda Giken Kogyo K.K.
c85ea500-8e95-47bb-81bc-ee30f597a880,Teldix GmbH
7b3da1f4-b05b-4e13-bd63-025923d3ce37,"Bath & Body Works, Inc."
c3c32b26-77c5-42c6-9e55-ed510520ab6d,Rhode Island Hospital
9b7030de-8949-4615-aaca-363755c6e00e,Standard Elektrik Lorenz AG
5f2ed5ef-7f2c-455d-bd5b-d3d1fb4d482d,"ObjectVideo Labs, LLC"
0c10c0b0-0fe5-4bec-92b0-7cb5b57c6cc4,"CELL THERAPY HOLDINGS, LLC"
bc8bd115-8f0c-45c7-b8a9-95c2f69d75f3,GRAINS RESEARCH AND DEVELOPMENT CORPORATION
6024b6dc-6a04-4368-9a2b-fb3d40ed5caf,Common Bond Associates
46510982-4616-432d-951e-333efd36610b,"Isotronics, Inc."
91504ebc-e1f9-4b15-9a28-d5abaf80121d,Vuzix Corporation
ce036b2b-aea1-4288-97f2-b3dcabf4d8d6,"Wang Laboratories, Inc."
